design_id,design_group,method,order,taps,ap_target_db,stop_weight,weight_scale,ap_db,ast_db,coeff_csv
baseline_order100__firpm__w2.878__ap0.010,baseline_order100,firpm,100,101,0.01,2.87823104832422,0.5,0.668145953552434,37.4857592653849,"0.00781928868379662412,0.00181712602658659389,0.000197364528286021295,-0.00231741257394832119,-0.00489193596223844087,-0.00652790266219630596,-0.00648416827162165248,-0.00461856447641533635,-0.00153433374499221259,0.00160580914168009987,0.00351161664433065389,0.00333277765444929801,0.00106265942588306414,-0.00236397606263070168,-0.00541646273982832136,-0.00658627707340342199,-0.00509491414173239392,-0.00129653911904650354,0.00334602471603727154,0.00682723706964673618,0.00744041540507969952,0.00460797611270256143,-0.000745097013681760164,-0.0064250356704067214,-0.00985945493459245217,-0.00920462322963923676,-0.0042775332358729835,0.00319933221417788381,0.010088127670541602,0.0131619442015791406,0.0105345223348092768,0.00264490755320060788,-0.00756773369805761528,-0.015732284719246023,-0.0177706151128016604,-0.0118073729141912488,0.000687467991705350851,0.0150248440312399385,0.024880603373579873,0.0247989720582501641,0.0127456223382154867,-0.00837485979252905119,-0.030948039829600503,-0.0447905530066141574,-0.0405713912194648682,-0.0133525085633318195,0.0350085178484531856,0.0956449515929837096,0.154813679436778373,0.197836963515901132,0.213561350531497718,0.197836963515901132,0.154813679436778373,0.0956449515929837096,0.0350085178484531856,-0.0133525085633318195,-0.0405713912194648682,-0.0447905530066141574,-0.030948039829600503,-0.00837485979252905119,0.0127456223382154867,0.0247989720582501641,0.024880603373579873,0.0150248440312399385,0.000687467991705350851,-0.0118073729141912488,-0.0177706151128016604,-0.015732284719246023,-0.00756773369805761528,0.00264490755320060788,0.0105345223348092768,0.0131619442015791406,0.010088127670541602,0.00319933221417788381,-0.0042775332358729835,-0.00920462322963923676,-0.00985945493459245217,-0.0064250356704067214,-0.000745097013681760164,0.00460797611270256143,0.00744041540507969952,0.00682723706964673618,0.00334602471603727154,-0.00129653911904650354,-0.00509491414173239392,-0.00658627707340342199,-0.00541646273982832136,-0.00236397606263070168,0.00106265942588306414,0.00333277765444929801,0.00351161664433065389,0.00160580914168009987,-0.00153433374499221259,-0.00461856447641533635,-0.00648416827162165248,-0.00652790266219630596,-0.00489193596223844087,-0.00231741257394832119,0.000197364528286021295,0.00181712602658659389,0.00781928868379662412"
baseline_order100__firpm__w5.756__ap0.010,baseline_order100,firpm,100,101,0.01,5.75646209664843,1,0.962069347771534,40.2591021651833,"0.00451309136034740415,-0.00131582665781702544,-0.00326351884183659693,-0.00571260693947261283,-0.00769625359023528785,-0.00829246133815174195,-0.00700306917735488577,-0.00400127737133168949,-0.000162438886053285368,0.00321262290760401196,0.00488372808293452074,0.00420178055957721921,0.0014283051774895872,-0.00228130412309062239,-0.00530166926578234509,-0.0061922379434323823,-0.00434957654022585533,-0.000340015543961128517,0.00423366420020703741,0.00735779454421876377,0.00746080696921997549,0.00417699115925666744,-0.00137015226483910802,-0.00690847704059381271,-0.00992809974872304463,-0.0087700456724714923,-0.00347868440702750427,0.00403596310399087499,0.0106229727704939599,0.0131705846716535686,0.00999939228199387894,0.0018228756020827032,-0.00831884476849906185,-0.016071938598553083,-0.017527312260030941,-0.0110757408919591547,0.00160281967696443949,0.015733616551639875,0.0250716479546030588,0.0243877703516489873,0.0119076960483460812,-0.00927553944069847355,-0.0315173652384154387,-0.0447772189354500513,-0.0399752112594261785,-0.0124327663887520614,0.035856800179713183,0.096051116159660388,0.154598217287733319,0.197091688825463296,0.212610376241486376,0.197091688825463296,0.154598217287733319,0.096051116159660388,0.035856800179713183,-0.0124327663887520614,-0.0399752112594261785,-0.0447772189354500513,-0.0315173652384154387,-0.00927553944069847355,0.0119076960483460812,0.0243877703516489873,0.0250716479546030588,0.015733616551639875,0.00160281967696443949,-0.0110757408919591547,-0.017527312260030941,-0.016071938598553083,-0.00831884476849906185,0.0018228756020827032,0.00999939228199387894,0.0131705846716535686,0.0106229727704939599,0.00403596310399087499,-0.00347868440702750427,-0.0087700456724714923,-0.00992809974872304463,-0.00690847704059381271,-0.00137015226483910802,0.00417699115925666744,0.00746080696921997549,0.00735779454421876377,0.00423366420020703741,-0.000340015543961128517,-0.00434957654022585533,-0.0061922379434323823,-0.00530166926578234509,-0.00228130412309062239,0.0014283051774895872,0.00420178055957721921,0.00488372808293452074,0.00321262290760401196,-0.000162438886053285368,-0.00400127737133168949,-0.00700306917735488577,-0.00829246133815174195,-0.00769625359023528785,-0.00571260693947261283,-0.00326351884183659693,-0.00131582665781702544,0.00451309136034740415"
baseline_order100__firpm__w11.513__ap0.010,baseline_order100,firpm,100,101,0.01,11.5129241932969,2,1.30375830990522,43.6950859105998,"0.00141119952262228261,-0.00423075072361561635,-0.00603704483039111013,-0.00834518670859253978,-0.00970714322471564681,-0.00928449221509998479,-0.00685870144023623899,-0.00293186571622729543,0.00137422728317015529,0.00467503844283843461,0.00583473107824438505,0.00444609853339669476,0.00106202344842485936,-0.00294106096884999731,-0.00586221467966960286,-0.00635584633292857453,-0.00403122901404424396,0.000304271172111072465,0.00489258091572902093,0.00771486347038379764,0.00733859663236009329,0.00362250403255287177,-0.00211078911325816116,-0.00750174150422331775,-0.0100976242144847055,-0.00842300311687144317,-0.00275538436922164159,0.00481904430291676521,0.0111155776004375883,0.0131474824407814828,0.00946477793922119622,0.000994698196919718402,-0.00907901145796852736,-0.0164203935723568513,-0.0173122068881362903,-0.0103723853579518865,0.00248707042620963234,0.0164129760059739671,0.0252469151036425442,0.0239773600490338738,0.0110777756191675937,-0.0101615964220779908,-0.0320713390089545775,-0.0447596968014080804,-0.0393814056724186151,-0.0115181609863810614,0.036700435861800336,0.0964585254512371482,0.154396611586909344,0.196371097811895323,0.211688701081833214,0.196371097811895323,0.154396611586909344,0.0964585254512371482,0.036700435861800336,-0.0115181609863810614,-0.0393814056724186151,-0.0447596968014080804,-0.0320713390089545775,-0.0101615964220779908,0.0110777756191675937,0.0239773600490338738,0.0252469151036425442,0.0164129760059739671,0.00248707042620963234,-0.0103723853579518865,-0.0173122068881362903,-0.0164203935723568513,-0.00907901145796852736,0.000994698196919718402,0.00946477793922119622,0.0131474824407814828,0.0111155776004375883,0.00481904430291676521,-0.00275538436922164159,-0.00842300311687144317,-0.0100976242144847055,-0.00750174150422331775,-0.00211078911325816116,0.00362250403255287177,0.00733859663236009329,0.00771486347038379764,0.00489258091572902093,0.000304271172111072465,-0.00403122901404424396,-0.00635584633292857453,-0.00586221467966960286,-0.00294106096884999731,0.00106202344842485936,0.00444609853339669476,0.00583473107824438505,0.00467503844283843461,0.00137422728317015529,-0.00293186571622729543,-0.00685870144023623899,-0.00928449221509998479,-0.00970714322471564681,-0.00834518670859253978,-0.00603704483039111013,-0.00423075072361561635,0.00141119952262228261"
baseline_order100__firpm__w23.026__ap0.010,baseline_order100,firpm,100,101,0.01,23.0258483865937,4,1.66312601811109,47.6324126615241,"-0.00245290899967061816,-0.00677161364289627279,-0.0079610987295676023,-0.011157502855445374,-0.0113215224017755491,-0.0101467830199080105,-0.00652052699900437707,-0.00187922799217566934,0.00279470963706732276,0.00588693555020381159,0.00649023473868026203,0.0043953339016370328,0.000460572236621310674,-0.00375712375368675517,-0.00650108118925068514,-0.00654281301320750949,-0.00370868531214390423,0.000964134101841149834,0.00557256328948736376,0.00809816011790223667,0.00725093330326425246,0.00310500624785010329,-0.00282276416927327222,-0.00807965082984392867,-0.0102718134098697556,-0.00810824144824877878,-0.00207976440485994679,0.0055608170864928216,0.0115985664283862061,0.0131531944313730675,0.0089851021606950493,0.000236849903000998434,-0.00978099303229800973,-0.0167552306414297525,-0.0171233812244935592,-0.00974017494350973116,0.00329289538632720775,0.0170383151948703231,0.0254145158961788901,0.0236043714749806302,0.0103264024462897362,-0.0109691477512516167,-0.0325869048787690713,-0.0447526034305049947,-0.038856983272192884,-0.0107031288680557776,0.0374469564168901647,0.0968104827500166354,0.154191093196369561,0.195693724547686076,0.210827468424985842,0.195693724547686076,0.154191093196369561,0.0968104827500166354,0.0374469564168901647,-0.0107031288680557776,-0.038856983272192884,-0.0447526034305049947,-0.0325869048787690713,-0.0109691477512516167,0.0103264024462897362,0.0236043714749806302,0.0254145158961788901,0.0170383151948703231,0.00329289538632720775,-0.00974017494350973116,-0.0171233812244935592,-0.0167552306414297525,-0.00978099303229800973,0.000236849903000998434,0.0089851021606950493,0.0131531944313730675,0.0115985664283862061,0.0055608170864928216,-0.00207976440485994679,-0.00810824144824877878,-0.0102718134098697556,-0.00807965082984392867,-0.00282276416927327222,0.00310500624785010329,0.00725093330326425246,0.00809816011790223667,0.00557256328948736376,0.000964134101841149834,-0.00370868531214390423,-0.00654281301320750949,-0.00650108118925068514,-0.00375712375368675517,0.000460572236621310674,0.0043953339016370328,0.00649023473868026203,0.00588693555020381159,0.00279470963706732276,-0.00187922799217566934,-0.00652052699900437707,-0.0101467830199080105,-0.0113215224017755491,-0.011157502855445374,-0.0079610987295676023,-0.00677161364289627279,-0.00245290899967061816"
baseline_order100__firpm__w46.052__ap0.010,baseline_order100,firpm,100,101,0.01,46.0516967731875,8,2.27431809365352,50.7990180993941,"-0.00292644928754201041,-0.00375183122981693866,-0.00476802163571576898,-0.00458068149145473766,-0.00265513906158223968,0.00108137236734905627,0.00607638297277332106,0.0111946726385448309,0.0150153832808123961,0.0162945684966756058,0.014447532026503682,0.00984898048258561754,0.00382479311661115774,-0.00173691938555765586,-0.00503183299397248068,-0.00502164870572653719,-0.00187153389561688717,0.00302404756659918009,0.00753498397658169342,0.00959773070918314153,0.00806705094736198322,0.0032640485599608241,-0.00305992057244343189,-0.00833963127873905107,-0.0102295212530635546,-0.00762373796883300276,-0.00125426313413670265,0.00644566098951662031,0.0122127236578859384,0.0132754470469441423,0.00860565155077169623,-0.000437844046164304155,-0.0104142926504462094,-0.0170304085747525411,-0.016886964193884333,-0.00906502737034990506,0.0041325309938119708,0.0176891997463741006,0.0255989218626605404,0.0232448543583957598,0.0095816186388079129,-0.0117750246489609408,-0.0331003486892315277,-0.0447473390542099878,-0.0383357161866793236,-0.00989052745516316376,0.0381963451598238968,0.0971661931449690625,0.153997850185922991,0.195031833513926722,0.209981591278001506,0.195031833513926722,0.153997850185922991,0.0971661931449690625,0.0381963451598238968,-0.00989052745516316376,-0.0383357161866793236,-0.0447473390542099878,-0.0331003486892315277,-0.0117750246489609408,0.0095816186388079129,0.0232448543583957598,0.0255989218626605404,0.0176891997463741006,0.0041325309938119708,-0.00906502737034990506,-0.016886964193884333,-0.0170304085747525411,-0.0104142926504462094,-0.000437844046164304155,0.00860565155077169623,0.0132754470469441423,0.0122127236578859384,0.00644566098951662031,-0.00125426313413670265,-0.00762373796883300276,-0.0102295212530635546,-0.00833963127873905107,-0.00305992057244343189,0.0032640485599608241,0.00806705094736198322,0.00959773070918314153,0.00753498397658169342,0.00302404756659918009,-0.00187153389561688717,-0.00502164870572653719,-0.00503183299397248068,-0.00173691938555765586,0.00382479311661115774,0.00984898048258561754,0.014447532026503682,0.0162945684966756058,0.0150153832808123961,0.0111946726385448309,0.00607638297277332106,0.00108137236734905627,-0.00265513906158223968,-0.00458068149145473766,-0.00476802163571576898,-0.00375183122981693866,-0.00292644928754201041"
baseline_order100__firpm__w92.103__ap0.010,baseline_order100,firpm,100,101,0.01,92.1033935463749,16,3.09053440833007,54.2646062889768,"-0.00156306426576378519,-0.00112116494224806474,-0.000347445385045568717,0.00176578474025783924,0.00533102829423163019,0.00996596720444276746,0.0147611915819598326,0.0184487153109607512,0.0197684576452014926,0.0179177643314277664,0.0129316921599773454,0.00581834471590193716,-0.00163398354864109684,-0.00737131804162172166,-0.00975755845066627117,-0.00819159911880419818,-0.00339846182232600392,0.00274105546268503227,0.00781496911371622367,0.00975859205159104043,0.00767574545515443876,0.00224583658708241629,-0.00444087778680814834,-0.00964457572994761696,-0.0110570513723219407,-0.00778389554233498756,-0.000842605061289089974,0.00710530927905756501,0.0127193278131493594,0.0133308504096154492,0.00813928054570942257,-0.00124754381538649166,-0.0112282229317186236,-0.0175077176638088194,-0.0168385182281582356,-0.00853601909064803308,0.00488352952002016685,0.0183090469825659095,0.0257961026229616731,0.0229212009099208913,0.00887346221569738046,-0.0125561406129771728,-0.0336072374409993879,-0.0447527097339468979,-0.0378321531718209259,-0.00909598625560010914,0.0389354745410331674,0.097527364129992189,0.15382446161190283,0.194401885034740513,0.209173342030013559,0.194401885034740513,0.15382446161190283,0.097527364129992189,0.0389354745410331674,-0.00909598625560010914,-0.0378321531718209259,-0.0447527097339468979,-0.0336072374409993879,-0.0125561406129771728,0.00887346221569738046,0.0229212009099208913,0.0257961026229616731,0.0183090469825659095,0.00488352952002016685,-0.00853601909064803308,-0.0168385182281582356,-0.0175077176638088194,-0.0112282229317186236,-0.00124754381538649166,0.00813928054570942257,0.0133308504096154492,0.0127193278131493594,0.00710530927905756501,-0.000842605061289089974,-0.00778389554233498756,-0.0110570513723219407,-0.00964457572994761696,-0.00444087778680814834,0.00224583658708241629,0.00767574545515443876,0.00975859205159104043,0.00781496911371622367,0.00274105546268503227,-0.00339846182232600392,-0.00819159911880419818,-0.00975755845066627117,-0.00737131804162172166,-0.00163398354864109684,0.00581834471590193716,0.0129316921599773454,0.0179177643314277664,0.0197684576452014926,0.0184487153109607512,0.0147611915819598326,0.00996596720444276746,0.00533102829423163019,0.00176578474025783924,-0.000347445385045568717,-0.00112116494224806474,-0.00156306426576378519"
baseline_order100__firpm__w7.196__ap0.050,baseline_order100,firpm,100,101,0.05,7.19555854576418,0.25,1.07032392584121,41.2618525220467,"0.003505512865249773,-0.00225510858358357819,-0.00421985687884515476,-0.00660912639150629689,-0.00837914374869758519,-0.0086347379654444379,-0.00696384617443577148,-0.00364651638066402703,0.000359217201204136089,0.00372465937013473358,0.00524058428711169158,0.00433303782340129732,0.00135709904898025958,-0.00245840468138290667,-0.00545994728546352406,-0.00623301766448734404,-0.00424134502593962164,-0.000130055052411069639,0.00444633448985566095,0.00747114458318870554,0.00742044679809648281,0.00399944651518551342,-0.00160675597287323669,-0.00709890561404350959,-0.00998191150002698119,-0.00865458439892264134,-0.00323682985993775261,0.00429917016161379412,0.0107909989774232253,0.0131716021970073212,0.00983845011145356545,0.00156069095786137268,-0.00856890045130401061,-0.0161826344185977064,-0.0174582783294624892,-0.0108478543587806602,0.00189698769735167547,0.0159598877173339065,0.0251338824230844041,0.0242542386926528804,0.0116339762049949644,-0.00957141332268991382,-0.0317080675518720267,-0.044781721324313184,-0.0397921821871653064,-0.0121434594532926609,0.0361251413875240193,0.0961805526756194795,0.154532390904210698,0.19686005577891072,0.212314515794573666,0.19686005577891072,0.154532390904210698,0.0961805526756194795,0.0361251413875240193,-0.0121434594532926609,-0.0397921821871653064,-0.044781721324313184,-0.0317080675518720267,-0.00957141332268991382,0.0116339762049949644,0.0242542386926528804,0.0251338824230844041,0.0159598877173339065,0.00189698769735167547,-0.0108478543587806602,-0.0174582783294624892,-0.0161826344185977064,-0.00856890045130401061,0.00156069095786137268,0.00983845011145356545,0.0131716021970073212,0.0107909989774232253,0.00429917016161379412,-0.00323682985993775261,-0.00865458439892264134,-0.00998191150002698119,-0.00709890561404350959,-0.00160675597287323669,0.00399944651518551342,0.00742044679809648281,0.00747114458318870554,0.00444633448985566095,-0.000130055052411069639,-0.00424134502593962164,-0.00623301766448734404,-0.00545994728546352406,-0.00245840468138290667,0.00135709904898025958,0.00433303782340129732,0.00524058428711169158,0.00372465937013473358,0.000359217201204136089,-0.00364651638066402703,-0.00696384617443577148,-0.0086347379654444379,-0.00837914374869758519,-0.00660912639150629689,-0.00421985687884515476,-0.00225510858358357819,0.003505512865249773"
baseline_order100__firpm__w14.391__ap0.050,baseline_order100,firpm,100,101,0.05,14.3911170915284,0.5,1.41864690877452,44.9286971176202,"0.000354588594501104026,-0.00518065463057157134,-0.00677382848459612188,-0.00913841470123765223,-0.0103082400061370715,-0.00955661890632685321,-0.00678281492980600722,-0.00258703255522570045,0.00183716385552990078,0.00508726773548571782,0.00606816164827945256,0.00445233239250387731,0.000883191249063828882,-0.00319456823990781373,-0.00606328211432725743,-0.00641345052964303452,-0.0039261693051280697,0.000517093861705444999,0.0051119684994518572,0.00783580755102513543,0.00730574832387147384,0.00344708944728741844,-0.00235062523914749723,-0.00769642015987202603,-0.0101558790418719534,-0.00831843003360301786,-0.00253176517931916548,0.00506321443924977882,0.0112731707859923432,0.0131453283062296974,0.00929934941213863414,0.00073417616675846187,-0.00931960302139308791,-0.0165343201512493654,-0.0172475121826527258,-0.0101570403382134373,0.00276440473608515706,0.016634528253197129,0.0253162495055687768,0.0238629562423222433,0.0108378714663881735,-0.0104214867400388173,-0.0322388285618666892,-0.0447541395793415453,-0.0392071287061230497,-0.0112468707729649359,0.0369426808596698963,0.0965677938197117697,0.154317433450709085,0.196130520032552158,0.211389873045883081,0.196130520032552158,0.154317433450709085,0.0965677938197117697,0.0369426808596698963,-0.0112468707729649359,-0.0392071287061230497,-0.0447541395793415453,-0.0322388285618666892,-0.0104214867400388173,0.0108378714663881735,0.0238629562423222433,0.0253162495055687768,0.016634528253197129,0.00276440473608515706,-0.0101570403382134373,-0.0172475121826527258,-0.0165343201512493654,-0.00931960302139308791,0.00073417616675846187,0.00929934941213863414,0.0131453283062296974,0.0112731707859923432,0.00506321443924977882,-0.00253176517931916548,-0.00831843003360301786,-0.0101558790418719534,-0.00769642015987202603,-0.00235062523914749723,0.00344708944728741844,0.00730574832387147384,0.00783580755102513543,0.0051119684994518572,0.000517093861705444999,-0.0039261693051280697,-0.00641345052964303452,-0.00606328211432725743,-0.00319456823990781373,0.000883191249063828882,0.00445233239250387731,0.00606816164827945256,0.00508726773548571782,0.00183716385552990078,-0.00258703255522570045,-0.00678281492980600722,-0.00955661890632685321,-0.0103082400061370715,-0.00913841470123765223,-0.00677382848459612188,-0.00518065463057157134,0.000354588594501104026"
baseline_order100__firpm__w28.782__ap0.050,baseline_order100,firpm,100,101,0.05,28.7822341830567,1,1.79881885214964,48.8220824565051,"-0.00408118922935007435,-0.00607459663830098306,-0.00886137283313277561,-0.0107665920863059556,-0.0109463447594954355,-0.00894892221264245551,-0.00496710303972173074,0.000102892738998613866,0.00487724858683488867,0.00792242795394612273,0.00829377597260764696,0.00593177322424909368,0.0017669634275907487,-0.00255776287526690007,-0.00527202796480273368,-0.0051893490746111005,-0.00220567525597742354,0.00256365855786907983,0.00716806472847924484,0.00958808939187891923,0.00857839370805447803,0.00428141988043249325,-0.0017221627668918384,-0.00695523602678187972,-0.00904111233487040616,-0.00674223570171016227,-0.000618686796424302503,0.00702717489653708997,0.012969269818314276,0.0143655550594946561,0.0100422532282193697,0.00120563627383715646,-0.00879394654116724336,-0.0156546547742632478,-0.0158669240451188333,-0.00835267524796343662,0.00472380092497769275,0.0184030305409094812,0.0266260987931233629,0.0246396350424991084,0.0112358809044353636,-0.0100837510484671957,-0.031613079831122208,-0.0436176562035943474,-0.0375621498960959851,-0.00931612276254913108,0.038817103892257239,0.0980605725570740938,0.155275497915011801,0.196635682372612808,0.211712976647109835,0.196635682372612808,0.155275497915011801,0.0980605725570740938,0.038817103892257239,-0.00931612276254913108,-0.0375621498960959851,-0.0436176562035943474,-0.031613079831122208,-0.0100837510484671957,0.0112358809044353636,0.0246396350424991084,0.0266260987931233629,0.0184030305409094812,0.00472380092497769275,-0.00835267524796343662,-0.0158669240451188333,-0.0156546547742632478,-0.00879394654116724336,0.00120563627383715646,0.0100422532282193697,0.0143655550594946561,0.012969269818314276,0.00702717489653708997,-0.000618686796424302503,-0.00674223570171016227,-0.00904111233487040616,-0.00695523602678187972,-0.0017221627668918384,0.00428141988043249325,0.00857839370805447803,0.00958808939187891923,0.00716806472847924484,0.00256365855786907983,-0.00220567525597742354,-0.0051893490746111005,-0.00527202796480273368,-0.00255776287526690007,0.0017669634275907487,0.00593177322424909368,0.00829377597260764696,0.00792242795394612273,0.00487724858683488867,0.000102892738998613866,-0.00496710303972173074,-0.00894892221264245551,-0.0109463447594954355,-0.0107665920863059556,-0.00886137283313277561,-0.00607459663830098306,-0.00408118922935007435"
baseline_order100__firpm__w57.564__ap0.050,baseline_order100,firpm,100,101,0.05,57.5644683661134,2,2.52500159816648,51.806993213537,"-0.00245325794730037869,-0.00283084416413844665,-0.00319950329757217114,-0.00230056972232131922,0.000257400616673577459,0.00438716377859636308,0.00940238392165530443,0.014106200746178299,0.0171157621258455454,0.0173215697368715553,0.0143402844856884478,0.00876582092003189671,0.00209672633451562715,-0.00370300153160035665,-0.00686093102258973197,-0.00645934696489384921,-0.00283635881452511639,0.00245285574868590178,0.00717932752790486836,0.00926273605619591135,0.00762293442549395652,0.00268416690833029204,-0.00370315017148070127,-0.00891911649843808892,-0.0106292475133289675,-0.00779124628295914477,-0.00122391643736288616,0.00656881952975228028,0.0122995322949772719,0.0132302663395861067,0.0084055594541438735,-0.000737301065931754407,-0.0107066379706528443,-0.0172091844333314287,-0.0168946190331437825,-0.00891744547823130305,0.00435164006464568848,0.0178671672971072691,0.0256439901228617123,0.0231261884820789486,0.00934517237965898015,-0.0120283487077201406,-0.0332588731076119068,-0.044739124399489176,-0.038161133259138974,-0.00962290436411474513,0.0384423513978183681,0.0972859207185281794,0.153940962842115003,0.194824972549809294,0.20971648642581564,0.194824972549809294,0.153940962842115003,0.0972859207185281794,0.0384423513978183681,-0.00962290436411474513,-0.038161133259138974,-0.044739124399489176,-0.0332588731076119068,-0.0120283487077201406,0.00934517237965898015,0.0231261884820789486,0.0256439901228617123,0.0178671672971072691,0.00435164006464568848,-0.00891744547823130305,-0.0168946190331437825,-0.0172091844333314287,-0.0107066379706528443,-0.000737301065931754407,0.0084055594541438735,0.0132302663395861067,0.0122995322949772719,0.00656881952975228028,-0.00122391643736288616,-0.00779124628295914477,-0.0106292475133289675,-0.00891911649843808892,-0.00370315017148070127,0.00268416690833029204,0.00762293442549395652,0.00926273605619591135,0.00717932752790486836,0.00245285574868590178,-0.00283635881452511639,-0.00645934696489384921,-0.00686093102258973197,-0.00370300153160035665,0.00209672633451562715,0.00876582092003189671,0.0143402844856884478,0.0173215697368715553,0.0171157621258455454,0.014106200746178299,0.00940238392165530443,0.00438716377859636308,0.000257400616673577459,-0.00230056972232131922,-0.00319950329757217114,-0.00283084416413844665,-0.00245325794730037869"
baseline_order100__firpm__w115.129__ap0.050,baseline_order100,firpm,100,101,0.05,115.128936732227,4,3.36888688560478,55.5276542340779,"-0.00117693743186019677,-0.000385744365661888286,0.000853200305841490293,0.00345400156810400866,0.00740683225643982545,0.0122058588881490317,0.0168542105046956998,0.0200679207565038382,0.020654854774629295,0.0179535106500986891,0.0121789730730372664,0.00451187346059804453,-0.00314698968646301164,-0.00872846187232960424,-0.010680090252454727,-0.00855257109978358604,-0.00324529403165466513,0.00321807364373179194,0.00836175033741783091,0.010149082539862242,0.00777908749521195181,0.00206389848930613835,-0.00479324221355909193,-0.0100031728714904036,-0.0112732746199386939,-0.00778786407225778333,-0.000662097203471236659,0.00736596629067369935,0.0129291707513574019,0.0133913665696815936,0.00802491826261093368,-0.00148138751256104268,-0.0114745997529755468,-0.0176563215611277372,-0.0168263498858056137,-0.0083740949655652288,0.00511664396652828854,0.0185042065269756355,0.0258625738308149306,0.0228273046766365589,0.00866107455574489232,-0.0127920876070697753,-0.0337608721651623256,-0.0447532389473416295,-0.037677495193066346,-0.00885159131868512757,0.0391641879521864786,0.0976415178738169187,0.153776069777438434,0.194214007606234917,0.208931201563580166,0.194214007606234917,0.153776069777438434,0.0976415178738169187,0.0391641879521864786,-0.00885159131868512757,-0.037677495193066346,-0.0447532389473416295,-0.0337608721651623256,-0.0127920876070697753,0.00866107455574489232,0.0228273046766365589,0.0258625738308149306,0.0185042065269756355,0.00511664396652828854,-0.0083740949655652288,-0.0168263498858056137,-0.0176563215611277372,-0.0114745997529755468,-0.00148138751256104268,0.00802491826261093368,0.0133913665696815936,0.0129291707513574019,0.00736596629067369935,-0.000662097203471236659,-0.00778786407225778333,-0.0112732746199386939,-0.0100031728714904036,-0.00479324221355909193,0.00206389848930613835,0.00777908749521195181,0.010149082539862242,0.00836175033741783091,0.00321807364373179194,-0.00324529403165466513,-0.00855257109978358604,-0.010680090252454727,-0.00872846187232960424,-0.00314698968646301164,0.00451187346059804453,0.0121789730730372664,0.0179535106500986891,0.020654854774629295,0.0200679207565038382,0.0168542105046956998,0.0122058588881490317,0.00740683225643982545,0.00345400156810400866,0.000853200305841490293,-0.000385744365661888286,-0.00117693743186019677"
baseline_order100__firpm__w230.258__ap0.050,baseline_order100,firpm,100,101,0.05,230.257873464454,8,4.2096555027332,59.6989619423805,"-4.37132770655302677e-05,0.0017546604967607043,0.00419392214087642434,0.00811024082362724226,0.0130522133653439027,0.0181965594191810902,0.0223367098022487914,0.024172463737923814,0.0227252915482023497,0.0177446387914855855,0.00994831966127160058,0.000969825049080232288,-0.00702478988946622727,-0.0119685925765997507,-0.0125805478428698755,-0.00886520901908925338,-0.00221200559251726742,0.00498837452939014745,0.0101222996700690709,0.0112747618182533257,0.00796421200872068739,0.00139136040069744974,-0.00593032512399774801,-0.0110806564469652681,-0.0118535179697366131,-0.00768310262596021056,1.66804783349194672e-05,0.00827650719309411254,0.0136619259079416785,0.0136432921528608954,0.00772184024133064188,-0.00216944867995974653,-0.0122180031647067082,-0.0181194904656813531,-0.0168131416180464024,-0.00790775289735634254,0.00581118769384200706,0.0191047617838099211,0.0260981173138386986,0.0225936233293095312,0.00806608664425398879,-0.0134799473091826352,-0.0342356724507039273,-0.0448060967483207423,-0.0372906044732334574,-0.00820271250068265768,0.0397806626759989873,0.0979479635621911676,0.153633397601886129,0.193685192941181972,0.2082509568498008,0.193685192941181972,0.153633397601886129,0.0979479635621911676,0.0397806626759989873,-0.00820271250068265768,-0.0372906044732334574,-0.0448060967483207423,-0.0342356724507039273,-0.0134799473091826352,0.00806608664425398879,0.0225936233293095312,0.0260981173138386986,0.0191047617838099211,0.00581118769384200706,-0.00790775289735634254,-0.0168131416180464024,-0.0181194904656813531,-0.0122180031647067082,-0.00216944867995974653,0.00772184024133064188,0.0136432921528608954,0.0136619259079416785,0.00827650719309411254,1.66804783349194672e-05,-0.00768310262596021056,-0.0118535179697366131,-0.0110806564469652681,-0.00593032512399774801,0.00139136040069744974,0.00796421200872068739,0.0112747618182533257,0.0101222996700690709,0.00498837452939014745,-0.00221200559251726742,-0.00886520901908925338,-0.0125805478428698755,-0.0119685925765997507,-0.00702478988946622727,0.000969825049080232288,0.00994831966127160058,0.0177446387914855855,0.0227252915482023497,0.024172463737923814,0.0223367098022487914,0.0181965594191810902,0.0130522133653439027,0.00811024082362724226,0.00419392214087642434,0.0017546604967607043,-4.37132770655302677e-05"
